Name,SMILES,Total Molweight,cLogP,H-Acceptors,H-Donors,Total Surface Area,Relative PSA,Rotatable Bonds,Geroprotectors,Leadlikeness
N-(4-hydroxy-3-methylnaphthalen-1-yl)acetamide,O=C(NC1=CC(=C(O)C=2C=CC=CC12)C)C,215.251,2.5559,3.0,2.0,167.94,0.22389,1.0,1,True
"4-hydroxy-5-(2-hydroxypropan-2-yl)-3,8-dimethyl-1,2,4,5,6,7,8,8a-octahydroazulen-2-one",O=C1C(=C2C(O)C(CCC(C)C2C1)C(O)(C)C)C,252.353,2.1084,3.0,2.0,190.6,0.20588,1.0,1,True
N-(3-hydroxyphenyl)ethanimidic acid,OC1=CC=CC(N=C(O)C)=C1,151.164,0.7957,3.0,2.0,121.19,0.31116,1.0,1,True
"2,7-dimethyl-1H,2H,3H,4H,6H,7H,8H,9H-pyrido[2,3-g]quinoline",C=1C=2NC(C)CCC2C=C3NC(C)CCC13,216.327,2.344,2.0,2.0,173.74,0.13192,0.0,1,True
2-(1H-imidazol-4-yl)ethan-1-ol,OCCC1=CN=CN1,112.132,-0.2934,3.0,2.0,95.46,0.3987,2.0,1,True
2-amino-4-methylidenehexanoic acid,O=C(O)C(N)CC(=C)CC,143.185,-1.207,3.0,2.0,121.15,0.34181,4.0,1,True
"quinoline-4,6-diol",OC=1C=CC2=NC=CC(O)=C2C1,161.16,1.2842,3.0,2.0,119.32,0.31152,0.0,1,True
4-hydroxypentanoic acid,O=C(O)CCC(O)C,118.131,0.0423,3.0,2.0,96.23,0.40777,3.0,1,True
N-Demethyl-Sauroxine,O=C1NC2=C(CC1)C34NCCCC4C(C2)CC(C)C3,260.38,1.9736,3.0,2.0,193.34,0.18599,0.0,1,True
"6-chloro-3-[(1H-indol-5-yl)methylidene]-2,3-dihydro-1H-indol-2-one",O=C1NC2=CC(Cl)=CC=C2C1=CC=3C=CC=4NC=CC4C3,294.74,2.9111,3.0,2.0,213.03,0.18068,1.0,1,True
"8-hydroxy-4a,7,7,10a-tetramethyl-dodecahydro-1H-naphtho[2,1-b]pyran-3-one",O=C1OC2(C)CCC3C(C)(C)C(O)CCC3(C)C2CC1,280.406,2.6142,3.0,1.0,207.43,0.17423,0.0,1,True
N-(7-hydroxy-9H-fluoren-2-yl)formamide,O=CNC1=CC=C2C=3C=CC(O)=CC3CC2=C1,225.246,2.6651,3.0,2.0,170.63,0.22036,1.0,1,True
"4,8a-dimethyl-6-(propan-2-yl)-decahydronaphthalene-1,4,6-triol",OC1CCC(O)(C)C2CC(O)(CCC12C)C(C)C,256.384,2.0253,3.0,3.0,192.12,0.20456,1.0,1,True
"3,4-dihydroxybenzonitrile",N#CC1=CC=C(O)C(O)=C1,135.122,0.8038,3.0,2.0,107.67,0.36928,0.0,1,True
4-Vinylresorcinol,OC1=CC=C(C=C)C(O)=C1,136.15,1.6711,2.0,2.0,110.5,0.2371,1.0,1,True
"(-)-(1R,4R,5S,6R,7S, 10R)-Cadinan-1,4,5-Triol",OC1C2C(CCC(C)C2(O)CCC1(O)C)C(C)C,256.384,1.9631,3.0,3.0,192.95,0.20368,1.0,1,True
"N,N-dimethylguanidine",N=C(N)N(C)C,87.1255,-1.1004,3.0,2.0,77.15,0.44614,0.0,1,True
5-methylthiophene-3-thiol,SC1=CSC(=C1)C,130.235,1.8111,0.0,0.0,97.32,0.44153,0.0,1,True
"2,5-dimethylbenzene-1,3-diol",OC=1C=C(C=C(O)C1C)C,138.165,1.656,2.0,2.0,110.48,0.23715,0.0,1,True
Isoversiol A,O=C1CCOC2(C=CC3CC(C)CC(O)C3C12C)C,264.364,1.8651,3.0,1.0,196.24,0.18416,0.0,1,True
1-methyl-1H-imidazole-2-thiol,S=C1NC=CN1C,114.172,-0.1957,2.0,1.0,93.23,0.46133,0.0,1,True
Dihydroterrein,O=C1C=C(CCC)C(O)C1O,156.18,0.371,3.0,2.0,119.94,0.32716,2.0,1,True
"3',4'-dihydro-2'H-spiro[cyclohexane-1,1'-isoquinolin]-6'-ol",OC1=CC=C2C(=C1)CCNC23CCCCC3,217.311,2.7394,2.0,2.0,170.8,0.14379,0.0,1,True
"2-(methylsulfanyl)-1,3-diazaspiro[4.5]dec-2-en-4-one",O=C1N=C(SC)NC12CCCCC2,198.289,0.7971,3.0,1.0,147.64,0.36237,1.0,1,True
Dihydrosarkomycin,O=C(O)C1CCC(=O)C1C,142.153,0.2639,3.0,1.0,106.63,0.36744,1.0,1,True
"Maaliane-5Α, 8Α, 9Α-Triol",OC1C(O)C2(C)CCCC(C)C2(O)C3C1C3(C)C,254.368,1.5588,3.0,3.0,176.1,0.22317,0.0,1,True
"2-hydroxy-8-methyltricyclo[7.3.1.0²,⁷]tridecan-13-one",O=C1C2CCCC1C3(O)CCCCC3C2C,222.327,2.3063,2.0,1.0,166.09,0.15738,0.0,1,True
1-hydroxy-3-methyl-1-phenylthiourea,S=C(NC)N(O)C=1C=CC=CC1,182.246,1.1648,3.0,2.0,146.34,0.38342,1.0,1,True
[(4-hydroxyphenyl)sulfanyl]formonitrile,N#CSC1=CC=C(O)C=C1,151.189,1.5221,2.0,1.0,118.81,0.3716,1.0,1,True
"1,6-dimethyl-4-(propan-2-yl)-decahydronaphthalene-1,8,8a-triol",OC1CC(C)CC2C(CCC(O)(C)C12O)C(C)C,256.384,1.9631,3.0,3.0,192.95,0.20368,1.0,1,True
N-Methylputrescinium(2+),NCCCCNC,102.18,-0.4115,2.0,2.0,100.78,0.26523,4.0,1,True
"2-(1,3-thiazol-5-yl)-1H-1,3-benzodiazole",N1=CSC(=C1)C2=NC=3C=CC=CC3N2,201.253,1.9186,3.0,1.0,150.65,0.37365,1.0,1,True
2-hydroxy-2-methylpropanenitrile,N#CC(O)(C)C,85.1056,0.036,2.0,1.0,76.49,0.34854,0.0,1,True
2-Methylbutyramide,O=C(N)C(C)CC,101.148,0.4302,2.0,1.0,90.55,0.31264,2.0,1,True
Inonotin I,OCC1(C)C2CCC(O)(C)C3CC(O)C(C)C3C21,254.368,1.422,3.0,3.0,179.69,0.21871,1.0,1,True
"4-hydroperoxy-1,1,4,7-tetramethyl-1H,1aH,2H,3H,4H,6H,7H,7aH,7bH-cyclopropa[e]azulen-7-ol",OOC1(C2=CCC(O)(C)C2C3C(CC1)C3(C)C)C,252.353,2.475,3.0,2.0,179.46,0.20172,1.0,1,True
"3,7,11-trithiatricyclo[6.3.0.0²,⁶]undeca-1(8),2(6),4,9-tetraene",S1C=CC=2SC=3C=CSC3C12,196.318,2.8424,0.0,0.0,130.28,0.46884,0.0,1,True
"4-(2-hydroxyethenyl)benzene-1,2-diol",OC=CC1=CC=C(O)C(O)=C1,152.149,0.6835,3.0,3.0,118.81,0.33078,1.0,1,True
5-(methanesulfinylmethyl)pyrrolidine-2-thione,O=S(C)CC1NC(=S)CC1,177.291,-1.3835,2.0,1.0,132.93,0.46777,2.0,1,True
"4-Eudesmene-1,3,6-Triol; (1&#946;,3&#945;,6&#946;)-Form, 6-Ketone",O=C1C2=C(C)C(O)CC(O)C2(C)CCC1C(C)C,252.353,2.178,3.0,2.0,190.6,0.20588,1.0,1,True
"2,3-dihydroxycyclopent-2-en-1-one",O=C1C(O)=C(O)CC1,114.1,-0.2734,3.0,2.0,80.89,0.4851,0.0,1,True
"3-methylidenebutane-1,2,4-triol",OCC(=C)C(O)CO,118.131,-0.5683,3.0,3.0,95.32,0.4123,3.0,1,True
isothiocyanatocyclopropane,S=C=NC1CC1,99.1567,2.1226,1.0,0.0,85.3,0.46319,1.0,1,True
2-amino-3-(prop-1-en-1-ylsulfanyl)propanoic acid,O=C(O)C(N)CSC=CC,161.224,-2.182,3.0,2.0,128.63,0.4579,4.0,1,True
3-hydroxy-4-methyloxolan-2-one,O=C1OCC(C)C1O,116.116,-0.603,3.0,1.0,85.12,0.42458,0.0,1,True
1H-pyrrole-2-carbonitrile,N#CC1=CC=CN1,92.1008,0.2717,2.0,1.0,84.54,0.32588,0.0,1,True
N-[1-(1H-pyrrol-2-yl)ethylidene]hydroxylamine,ON=C(C1=CC=CN1)C,124.143,0.9287,3.0,2.0,104.41,0.3697,1.0,1,True
Nucin,O=C1C=CC(=O)C=2C(O)=CC=CC12,174.155,1.0937,3.0,1.0,128.11,0.30583,0.0,1,True
Russujaponol G,OCC1(C)CC2C=C(C)C3(O)CCC3(C)C2(O)C1,252.353,1.4084,3.0,3.0,176.48,0.22269,1.0,1,True
Alismorientol B,OC(C1=CC2C(CCC2(O)C)C(O)(C)CC1)(C)C,254.368,1.8512,3.0,3.0,190.57,0.20622,1.0,1,True
"4-hydroxy-5-methyl-2,5-dihydrofuran-2-one",O=C1OC(C(O)=C1)C,114.1,-0.4707,3.0,1.0,83.57,0.43245,0.0,1,True
2-hydroxy-2-methyloxolan-3-one,O=C1CCOC1(O)C,116.116,-0.2486,3.0,1.0,84.29,0.42876,0.0,1,True
7-Hydroxy-1(3H)-Isobenzofuranone,O=C1OCC=2C=CC=C(O)C12,150.133,0.3681,3.0,1.0,107.62,0.33581,0.0,1,True
"5-hydroxy-4-methyl-2,5-dihydro-1H-pyrrol-2-one",O=C1C=C(C)C(O)N1,113.116,-0.3494,3.0,2.0,85.03,0.4422,0.0,1,True
Tyrosol,OC1=CC=C(C=C1)CCO,138.165,1.1467,2.0,2.0,113.48,0.23088,2.0,1,True
2-amino-4-methylhex-5-enoic acid,O=C(O)C(N)CC(C=C)C,143.185,-1.5951,3.0,2.0,121.68,0.34032,4.0,1,True
"4-hydroxy-4a,5,8-trimethyl-3-methylidene-2H,3H,3aH,4H,4aH,7H,7aH,8H,9H,9aH-azuleno[6,5-b]furan-2-one",O=C1OC2CC(C)C3CC=C(C)C3(C)C(O)C2C1=C,262.348,2.0506,3.0,1.0,191.77,0.18845,0.0,1,True
"4-methoxybenzene-1,3-diol",OC1=CC=C(OC)C(O)=C1,140.138,0.8982,3.0,2.0,108.22,0.3345,1.0,1,True
"5-hydroxy-3-methyl-2,5-dihydrofuran-2-one",O=C1OC(O)C=C1C,114.1,-0.2059,3.0,1.0,83.57,0.43245,0.0,1,True
Oxindole,O=C1NC=2C=CC=CC2C1,133.15,0.7689,2.0,1.0,102.73,0.23849,0.0,1,True
N-acetylacetamide,O=C(N=C(O)C)C,101.105,-0.116,3.0,1.0,85.09,0.44247,0.0,1,True
3-bromo-5-hydroxy-7-oxabicyclo[4.1.0]hept-3-en-2-one,O=C1C(Br)=CC(O)C2OC12,205.007,-0.3834,3.0,1.0,109.09,0.40141,0.0,1,True
Axinysone D,O=C1C(O)C2(O)CCCC(C)C2(C)C3C1C3(C)C,252.353,1.7025,3.0,2.0,175.0,0.22423,0.0,1,True
Inonotin D,O=C1CC2C(C3C(C)C(O)CC3C1(O)C)C2(C)C,252.353,1.6403,3.0,2.0,175.83,0.22317,0.0,1,True
(R)-3-Hydroxybutanoate,O=C(O)CC(O)C,104.105,-0.4121,3.0,2.0,82.47,0.47581,2.0,1,True
5-nitrosoadamantan-2-amine,O=NC12CC3CC(C1)C(N)C(C3)C2,180.25,0.1995,3.0,1.0,128.53,0.30981,1.0,1,True
N-(pent-1-en-1-yl)hydroxylamine,ONC=CCCC,101.148,0.6529,2.0,2.0,97.59,0.25167,3.0,1,True
Cleroindicin C,O=C1CCC2(O)CCOC2C1,156.18,-0.001,3.0,1.0,112.31,0.32179,0.0,1,True
3-(methylamino)cycloheptan-1-one,O=C1CCCCC(NC)C1,141.213,0.7872,2.0,1.0,122.77,0.19956,1.0,1,True
Alpha-Hydroxybutyrate,O=C(O)C(O)CC,104.105,-0.4121,3.0,2.0,82.47,0.47581,2.0,1,True
Lapidol,O=C1C=C(C)CC(O)C2C(O)(CCC12C)C(C)C,252.353,2.0358,3.0,2.0,190.3,0.2062,1.0,1,True
"12,14-dimethyl-3,14-diazatetracyclo[7.4.4.0¹,¹⁰.0²,⁷]heptadeca-2(7),5,11-trien-4-one",O=C1C=CC2=C(N1)C34N(C)CCCC(C2)C4C=C(C)C3,270.375,1.8466,3.0,1.0,201.87,0.13895,0.0,1,True
4-(hydroxymethyl)benzoic acid,O=C(O)C1=CC=C(C=C1)CO,152.149,0.5474,3.0,2.0,117.47,0.33404,2.0,1,True
5-hydroxy-1H-indole-3-carbaldehyde,O=CC1=CNC=2C=CC(O)=CC12,161.16,1.2866,3.0,2.0,123.32,0.32541,1.0,1,True
"4-(2-hydroxyethyl)benzene-1,3-diol",OC1=CC=C(C(O)=C1)CCO,154.164,0.801,3.0,3.0,119.83,0.32796,2.0,1,True
2-hydroxy-3-methyl-4H-pyran-4-one,O=C1C=COC(O)=C1C,126.111,0.2749,3.0,1.0,95.78,0.37732,0.0,1,True
6-methylpyridin-3-ol,OC1=CN=C(C=C1)C,109.128,0.7109,2.0,1.0,90.63,0.26559,0.0,1,True
2-methylfuran-3-thiol,SC=1C=COC1C,114.168,1.1332,1.0,0.0,91.07,0.40321,0.0,1,True
1H-indol-6-ol,OC=1C=CC=2C=CNC2C1,133.15,1.3533,2.0,2.0,103.78,0.26103,0.0,1,True
"2,3,3a,4,7,7a-hexahydro-1H-isoindole-1,3-dione",O=C1NC(=O)C2CC=CCC12,151.164,-0.0759,3.0,1.0,112.48,0.33375,0.0,1,True
1-hydroxybutan-2-one,O=C(CO)CC,88.1055,-0.0937,2.0,1.0,77.38,0.33781,2.0,1,True
2-aminoethyl acetate,O=C(OCCN)C,103.12,-0.7894,3.0,1.0,89.55,0.42781,3.0,1,True
2-[(1-cyanoethyl)amino]propanenitrile,N#CC(NC(C#N)C)C,123.158,-0.3797,3.0,1.0,117.9,0.32723,2.0,1,True
1-(acetylsulfanyl)ethan-1-one,O=C(SC(=O)C)C,118.156,-0.624,2.0,0.0,91.01,0.47874,2.0,1,True
"4-hydroxy-7-(2-hydroxypropan-2-yl)-1,4a-dimethyl-2,3,4,4a,5,6,7,8-octahydronaphthalen-2-one",O=C1C(=C2CC(CCC2(C)C(O)C1)C(O)(C)C)C,252.353,2.1706,3.0,2.0,189.77,0.20678,1.0,1,True
"6-(octa-2,4,6-triyn-1-ylidene)-3,6-dihydro-2H-pyran-3-ol",OC1C=CC(OC1)=CC#CC#CC#CC,198.22,2.2511,2.0,1.0,195.48,0.11817,0.0,1,True
"9-imino-1,2,3,4,9,10-hexahydroacridin-1-ol",OC1C2=C(N)C=3C=CC=CC3N=C2CCC1,214.267,1.7831,3.0,2.0,161.77,0.24318,0.0,1,True
N-formylbenzamide,O=C(N=CO)C=1C=CC=CC1,149.149,0.957,3.0,1.0,122.12,0.3083,1.0,1,True
2-amino-5-(methylsulfanyl)pentanoic acid,O=C(O)C(N)CCCSC,163.24,-1.9331,3.0,2.0,129.65,0.4543,5.0,1,True
"5-ethyl-4-hydroxy-2,3-dihydrofuran-3-one",O=C1C(O)=C(OC1)CC,128.127,0.1938,3.0,1.0,96.8,0.37335,1.0,1,True
"5-methyl-3H-1,2-dithiole",S1SCC=C1C,118.224,1.947,0.0,0.0,85.71,0.40812,0.0,1,True
"[1S-(1Alpha,2Alpha,3Beta,4Abeta,8Aalpha)]-Decahydro-1-(Hydroxymethyl)-2,5,5,8A-Tetramethyl-2,3-Naphthalenediol",OCC1C(O)(C)C(O)CC2C(C)(C)CCCC12C,256.384,1.8501,3.0,3.0,192.12,0.20456,1.0,1,True
ethyl hydrogen carbonate,O=C(O)OCC,90.0776,0.3104,3.0,1.0,73.62,0.4909,2.0,1,True
Merulinol C,O=C(O)C1=CCC2(CC1)C(C)C(O)CCC2(C)C,252.353,2.2921,3.0,2.0,193.06,0.20325,1.0,1,True
(1-amino-2-iminoethyl)(2-methylprop-1-en-1-yl)amine,N=CC(N)NC=C(C)C,127.19,-1.4186,3.0,3.0,117.31,0.36084,3.0,1,True
Subincanadine D,OC12C(=C)C=3NC=4C=CC=CC4C3CCN(CC1=CC)CC2,294.397,2.9618,3.0,2.0,226.01,0.13557,0.0,1,True
"5-ethenyl-3,5-dihydroxycyclopent-2-en-1-one",O=C1C=C(O)CC1(O)C=C,140.138,-0.0588,3.0,2.0,103.87,0.37778,1.0,1,True
"7-amino-1,2-dihydroquinolin-2-one",O=C1C=CC=2C=CC(N)=CC2N1,160.176,0.2698,3.0,2.0,123.99,0.32075,0.0,1,True
Nardosinonediol,O=C1C2=CCCC(C)C2(C)C(C(O)C1)C(O)(C)C,252.353,1.9997,3.0,2.0,190.3,0.2062,1.0,1,True
Rumphellclovane A,O=C1OC2CC(C)(C)C3CCC(O)(C)CC23CC1,252.353,2.0029,3.0,1.0,182.67,0.19784,0.0,1,True
5-aminopentanoic acid,O=C(O)CCCCN,117.147,-1.9872,3.0,2.0,101.16,0.40935,4.0,1,True
"1,4-dimethyl-7-(propan-2-yl)-1,2,3,3a,4,5,6,7-octahydroazulene-1,4,7-triol",OC1(C2=CC(O)(CCC(O)(C)C2CC1)C(C)C)C,254.368,1.8873,3.0,3.0,190.57,0.20622,1.0,1,True
4-ethyl-3-hydroxy-4-methyloxolan-2-one,O=C1OCC(C)(CC)C1O,144.169,0.1829,3.0,1.0,109.05,0.33141,1.0,1,True
Uvidin C,OCC1C2(OC2C(O)C3C(C)(C)CCCC13C)C,254.368,1.5524,3.0,2.0,188.66,0.23243,1.0,1,True
"[3R-(3Alpha,3Aalpha,4Aalpha,5Beta,6Alpha,8Abeta,9Aalpha)]-Decahydro-6-Hydroxy-3,5,8A-Trimethylnaphtho[2,3-B]Furan-2(3H)-One",O=C1OC2CC3(C)CCC(O)C(C)C3CC2C1C,252.353,1.912,3.0,1.0,184.33,0.19606,0.0,1,True
Beta-Obscurine,O=C1C=CC2=C(N1)CC3CC(C)CC24N(C)CCCC34,272.391,1.9511,3.0,1.0,203.42,0.13789,0.0,1,True
"5-hydroxy-2,3-dihydro-1-benzofuran-3-one",O=C1C2=CC(O)=CC=C2OC1,150.133,0.9889,3.0,1.0,107.62,0.33581,0.0,1,True
N-acetylpropanamide,O=C(NC(=O)CC)C,115.131,0.1657,3.0,1.0,98.74,0.38019,1.0,1,True
"4-methyl-2,3-dihydro-1H-isoindole-1,3-dione",O=C1NC(=O)C=2C1=CC=CC2C,161.16,1.0846,3.0,1.0,118.98,0.31552,0.0,1,True
"1λ⁴,3-dithian-1-one",O=S1CSCCC1,136.239,-0.3285,1.0,0.0,95.25,0.42215,0.0,1,True
"1-{3-hydroxy-1b,2-dimethyl-octahydro-1aH-indeno[1,2-b]oxiren-6a-yl}ethan-1-one",O=C(C)C12OC1C3(C)C(C)C(O)CCC3C2,224.299,0.9377,3.0,1.0,163.63,0.26762,1.0,1,True
Flabellidine,O=C(N1C2=C(CCC1)C34NCCCC4C(C2)CC(C)C3)C,288.433,2.8494,3.0,1.0,218.2,0.12855,0.0,1,True
Pulicatin B,OC=1C=CC=CC1C2=NC(CO)C(S2)C,223.295,2.1775,3.0,2.0,163.94,0.33671,2.0,1,True
"5-(2-hydroxyethylidene)-2,5-dihydrofuran-2-one",O=C1OC(C=C1)=CCO,126.111,-0.3547,3.0,1.0,99.07,0.36479,1.0,1,True
"[4Ar-(4Aalpha,5Beta,6Beta,8Abeta)]-Octahydro-5,6-Dihydroxy-5,8A-Dimethyl-2(1H)-Naphthalenone",O=C1CCC2C(O)(C)C(O)CCC2(C)C1,212.288,1.1983,3.0,2.0,156.09,0.25139,0.0,1,True
"1,2-dihydroquinazolin-2-one",O=C1N=CC=2C=CC=CC2N1,146.149,0.7327,3.0,1.0,113.73,0.31663,0.0,1,True
"7-(2-hydroxypropan-2-yl)-1,4a-dimethyl-decahydronaphthalene-1,6-diol",OC1CC2(C)CCCC(O)(C)C2CC1C(O)(C)C,256.384,1.9892,3.0,3.0,192.12,0.20456,1.0,1,True
"6-hydroxy-3,5a,9a-trimethyl-9-methylidene-dodecahydronaphtho[1,2-b]furan-2-one",O=C1OC2C(CCC3(C)C(O)CCC(=C)C23C)C1C,264.364,2.2173,3.0,1.0,192.49,0.18775,0.0,1,True
"1-methyl-5-methylidene-8-(propan-2-yl)cyclodec-9-ene-1,2,4-triol",OC1C(=C)CCC(C=CC(O)(C)C(O)C1)C(C)C,254.368,2.9189,3.0,3.0,206.77,0.19007,1.0,1,True
15Alpha-Hydroxyculmorin,OCC1(C)CCCC2(C)C3C(O)CC2(C)C(O)C31,254.368,1.5177,3.0,3.0,178.86,0.21972,1.0,1,True
4-methylbenzene-1-sulfonamide,O=S(=O)(N)C1=CC=C(C=C1)C,171.219,0.7675,3.0,1.0,122.62,0.35761,1.0,1,True
"3,8,11-trioxatetracyclo[4.4.1.0²,⁴.0⁷,⁹]undecane",O1C2CC3OC3C1CC4OC24,154.164,-0.7134,3.0,0.0,107.32,0.4221,0.0,1,True
4-hydroxy-3-(1-hydroxyethyl)cyclopent-2-en-1-one,O=C1C=C(C(O)C)C(O)C1,142.153,-0.2531,3.0,2.0,106.18,0.36956,1.0,1,True
"3-methylpentane-2,3,4-triol",OC(C)C(O)(C)C(O)C,134.174,-0.3444,3.0,3.0,104.74,0.37521,2.0,1,True
3-(1-hydroxyethyl)phenol,OC1=CC=CC(=C1)C(O)C,138.165,1.0033,2.0,2.0,110.72,0.23663,1.0,1,True
but-3-enoic acid,O=C(O)CC=C,86.0896,0.4242,2.0,1.0,75.9,0.3444,2.0,1,True
(2-methylbutyl)thiourea,S=C(N)NCC(C)CC,146.257,0.9622,2.0,2.0,130.73,0.41865,3.0,1,True
"1-hydroxy-10-azatetracyclo[9.7.0.0³,⁸.0¹³,¹⁸]octadeca-3,5,7,11,13,15,17-heptaen-9-one",O=C1NC2=CC=3C=CC=CC3C2(O)CC=4C=CC=CC14,263.295,2.6308,3.0,2.0,190.46,0.19742,0.0,1,True
3-Aminophenol,OC1=CC=CC(N)=C1,109.128,0.6366,2.0,2.0,88.13,0.32191,0.0,1,True
"1,3-benzothiazol-2-ol",OC1=NC=2C=CC=CC2S1,151.189,2.1163,2.0,1.0,108.91,0.40795,0.0,1,True
"5-hydroxy-7-(hydroxymethyl)-1,7-dimethylbicyclo[2.2.1]heptan-2-one",O=C1CC2C(O)CC1(C)C2(C)CO,184.234,0.4005,3.0,2.0,128.57,0.3052,1.0,1,True
Peniopholide,O=C1OCC2C1(O)CCC3C(C)(C)CCCC23C,252.353,1.9475,3.0,1.0,182.67,0.19784,0.0,1,True
"3a,9a-dihydroxy-1-methyl-5,8-dimethylidene-2H,3H,3aH,4H,5H,5aH,6H,7H,8H,9H,9aH-cyclopenta[a]naphthalen-2-one",O=C1C(=C2C(O)(C1)CC(=C)C3CCC(=C)CC23O)C,260.332,2.0355,3.0,2.0,186.25,0.21068,0.0,1,True
Homalomenol E,OC1C2C(O)(CCC2(C)CCCC1(O)C)C(C)C,256.384,2.0253,3.0,3.0,192.12,0.20456,1.0,1,True
"2-bromobenzene-1,3,5-triol",BrC=1C(O)=CC(O)=CC1O,205.007,1.3477,3.0,3.0,110.94,0.35425,0.0,1,True
1-(1H-indol-3-yl)methanamine,NCC1=CNC=2C=CC=CC21,146.192,0.7039,2.0,2.0,119.71,0.24442,1.0,1,True
"3-ethyl-9H-pyrido[2,3-b]indol-2-amine",N=1C(N)=C(C=C2C1NC=3C=CC=CC32)CC,211.267,2.7315,3.0,2.0,165.33,0.24333,1.0,1,True
"2,4-dihydroxycyclohexane-1-carbaldehyde",O=CC1CCC(O)CC1O,144.169,-0.5219,3.0,2.0,111.02,0.35345,1.0,1,True
4-hydroxyoxolan-2-one,O=C1OCC(O)C1,102.089,-0.8723,3.0,1.0,74.12,0.48759,0.0,1,True
4-aminobenzonitrile,N#CC1=CC=C(N)C=C1,118.139,0.8179,2.0,1.0,103.49,0.27858,0.0,1,True
"2'-phenyl-1,2-dihydrospiro[indole-3,3'-pyrrolidin]-2-one",O=C1NC=2C=CC=CC2C13CCNC3C=4C=CC=CC4,264.327,1.8194,3.0,2.0,197.12,0.18243,1.0,1,True
6-Deoxy-Fagomine,OC1CCNC(C)C1O,131.174,-0.635,3.0,3.0,101.44,0.37125,0.0,1,True
Diaporol G,O=C1C(=C(CO)C2(C)CCC(O)C(C)(C)C2C1)C,252.353,2.0315,3.0,2.0,189.77,0.20678,1.0,1,True
Brunfelsamidine,N=C(N)C=1C=CNC1,109.132,-0.9296,3.0,3.0,91.66,0.48942,1.0,1,True
Dimethylglycine,O=C(O)CN(C)C,103.12,-2.1194,3.0,1.0,86.18,0.34451,2.0,1,True
"2,3-dihydro-1,3-benzoxazol-2-one",O=C1OC=2C=CC=CC2N1,135.122,1.1016,3.0,1.0,98.97,0.34859,0.0,1,True
5-Methyl-1H-Imidazole,N1=CNC(=C1)C,82.1056,0.2177,2.0,1.0,73.85,0.33798,0.0,1,True
"3-ethyl-5-hydroxy-3-methyl-3,4-dihydro-2H-pyrrol-2-one",O=C1N=C(O)CC1(C)CC,141.169,0.2317,3.0,1.0,109.52,0.34377,1.0,1,True
"5-phenyl-4,5-dihydro-1H-pyrazole-1-carbodithioic acid",S=C(S)N1N=CCC1C=2C=CC=CC2,222.335,2.4,2.0,0.0,169.65,0.38709,1.0,1,True
Pulchellon,O=C1CC(C)C2C3(O)CC(O)C2(C)CC13,210.272,0.7597,3.0,2.0,140.07,0.28015,0.0,1,True
"6-fluoro-1,3-benzothiazol-2-amine",FC=1C=CC=2N=C(SC2C1)N,168.195,1.8855,2.0,1.0,117.43,0.39683,0.0,1,True
"6,7-dihydroxy-4b,8,8-trimethyl-3,4,4a,4b,5,6,7,8,8a,9-decahydrophenanthrene-2-carbaldehyde",O=CC1=CC2=CCC3C(C)(C)C(O)C(O)CC3(C)C2CC1,290.401,2.0602,3.0,2.0,217.3,0.18058,1.0,1,True
4-(2-hydroxyethyl)-7-oxabicyclo[2.2.1]heptan-1-ol,OCCC12OC(O)(CC1)CC2,158.196,0.317,3.0,2.0,112.58,0.32155,2.0,1,True
1-(1H-imidazol-5-yl)-2-methylpropan-2-amine,N1=CNC(=C1)CC(N)(C)C,139.201,0.0487,3.0,2.0,118.8,0.33864,2.0,1,True
"2-aminobenzene-1,4-diol",OC1=CC=C(O)C(N)=C1,125.127,0.2909,3.0,3.0,94.48,0.43893,0.0,1,True
Terrein,O=C1C=C(C=CC)C(O)C1O,154.164,0.1188,3.0,2.0,118.92,0.32997,1.0,1,True
"(2R,3R)-Nilic Acid",O=C(O)C(C)C(O)C,118.131,-0.1938,3.0,2.0,93.47,0.41981,2.0,1,True
2-amino-3-methylbutan-1-ol,OCC(N)C(C)C,103.164,-0.242,2.0,2.0,91.65,0.30955,2.0,1,True
"3Alpha,7Beta-Dihydroxynortropane",OC1CC2NC(C1)C(O)C2,143.185,-0.6035,3.0,3.0,101.94,0.36943,0.0,1,True
2-[(hydroxyimino)methyl]phenol,ON=CC=1C=CC=CC1O,137.138,1.8686,3.0,2.0,110.72,0.34059,1.0,1,True
2-(methylsulfanyl)-N-(2-oxothiolan-3-yl)propanamide,O=C1SCCC1NC(=O)C(SC)C,219.328,0.0079001,3.0,1.0,158.98,0.45616,3.0,1,True
"4,5-Dihydroxy-3-Methyl-Cyclohex-2-Enone",O=C1C=C(C)C(O)C(O)C1,142.153,-0.1958,3.0,2.0,106.18,0.36956,0.0,1,True
4-Hydroxycyclohexylcarboxylic Acid,O=C(O)C1CCC(O)CC1,144.169,0.1929,3.0,2.0,110.49,0.35515,1.0,1,True
"2,2-dihydroxy-1-phenylethan-1-one",O=C(C=1C=CC=CC1)C(O)O,152.149,-0.1036,3.0,2.0,116.21,0.33766,2.0,1,True
2-aminohexanoic acid,O=C(O)C(N)CCCC,131.174,-1.6279,3.0,2.0,112.16,0.3692,4.0,1,True
"5-(hydroxymethyl)-2,4,6-trimethyl-2,3-dihydro-1H-indene-1,3-diol",OCC1=C(C=C2C(=C1C)C(O)C(C)C2O)C,222.283,1.3822,3.0,3.0,166.85,0.23554,1.0,1,True
